"","Name","Longitude","Latitude","Population"
"12945","Fort Lawn, South Carolina",-80.8991,34.7003,864
"12946","Pickens, South Carolina",-82.7103,34.8858,3190
"12947","Bluffton, South Carolina",-80.9316,32.2129,18897
"12948","Walhalla, South Carolina",-83.0615,34.7705,4318
"12949","Irmo, South Carolina",-81.1949,34.1016,12177
"12950","Nichols, South Carolina",-79.1492,34.2352,358
"12951","Bamberg, South Carolina",-81.0323,33.2995,3235
"12952","Parksville, South Carolina",-82.2173,33.7866,111
"12953","Little Mountain, South Carolina",-81.4126,34.1969,296
"12954","Mayesville, South Carolina",-80.2044,33.9849,729
"12955","Briarcliffe Acres, South Carolina",-78.749,33.7899,551
"12956","Mullins, South Carolina",-79.2535,34.2042,5347
"12957","Calhoun Falls, South Carolina",-82.5963,34.0933,1953
"12958","Gaffney, South Carolina",-81.6558,35.0742,21692
"12959","Liberty, South Carolina",-82.6962,34.7904,3252
"12960","Jefferson, South Carolina",-80.3866,34.6512,742
"12961","Jamestown, South Carolina",-79.6945,33.2859,82
"12962","Fort Mill, South Carolina",-80.9381,35.0072,15029
"12963","Gilbert, South Carolina",-81.3928,33.9245,614
"12964","Scotia, South Carolina",-81.2433,32.6805,206
"12965","Hilton Head Island, South Carolina",-80.7499,32.1896,75328
"12966","Pelion, South Carolina",-81.2502,33.7749,706
"12967","Camden, South Carolina",-80.6085,34.2564,14117
"12968","Ward, South Carolina",-81.7313,33.8573,93
"12969","Varnville, South Carolina",-81.0802,32.8521,2047
"12970","Greeleyville, South Carolina",-79.9901,33.5801,404
"12971","Atlantic Beach, South Carolina",-78.7177,33.8035,402
"12972","Clinton, South Carolina",-81.864,34.478,11127
"12973","Batesburg-Leesville, South Carolina",-81.5308,33.9117,5350
"12974","Seabrook Island, South Carolina",-80.1736,32.5825,1866
"12975","Ridgeville, South Carolina",-80.3071,33.09,1780
"12976","Arcadia Lakes, South Carolina",-80.9615,34.0536,865
"12977","Hickory Grove, South Carolina",-81.418,34.9786,502
"12978","Lowndesville, South Carolina",-82.6476,34.21,123
"12979","Pawleys Island, South Carolina",-79.1245,33.427,107
"12980","Heath Springs, South Carolina",-80.675,34.5932,944
"12981","Walterboro, South Carolina",-80.6751,32.9007,9316
"12982","Starr, South Carolina",-82.6955,34.3777,186
"12983","Snelling, South Carolina",-81.4622,33.2416,256
"12984","Jackson, South Carolina",-81.7927,33.3285,1781
"12985","Hollywood, South Carolina",-80.2106,32.7523,5084
"12986","North, South Carolina",-81.103,33.6164,732
"12987","Reevesville, South Carolina",-80.6456,33.2021,206
"12988","Eastover, South Carolina",-80.6949,33.8779,809
"12989","Great Falls, South Carolina",-80.9048,34.5753,1928
"12990","Harleyville, South Carolina",-80.4478,33.2126,690
"12991","Ridge Spring, South Carolina",-81.6617,33.8453,752
"12992","Orangeburg, South Carolina",-80.8671,33.4928,31666
"12993","Surfside Beach, South Carolina",-78.9772,33.6092,4391
"12994","Rockville, South Carolina",-80.1935,32.6024,137
"12995","Patrick, South Carolina",-80.0446,34.5752,347
"12996","Summit, South Carolina",-81.4226,33.9246,438
"12997","Charleston, South Carolina",-79.9643,32.8137,613847
"12998","Burnettown, South Carolina",-81.8634,33.5186,2800
"12999","Aiken, South Carolina",-81.7271,33.5303,30937
"13000","Gifford, South Carolina",-81.2385,32.86,271
"13001","Sumter, South Carolina",-80.3929,33.9393,73468
"13002","Westminster, South Carolina",-83.0911,34.6657,2503
"13003","Williams, South Carolina",-80.8429,33.0341,116
"13004","Belton, South Carolina",-82.4938,34.5235,5774
"13005","Hodges, South Carolina",-82.2479,34.2876,154
"13006","Allendale, South Carolina",-81.3092,33.008,2893
"13007","Newberry, South Carolina",-81.6012,34.2822,12156
"13008","Pomaria, South Carolina",-81.4196,34.2681,181
"13009","Quinby, South Carolina",-79.7358,34.2282,942
"13010","McColl, South Carolina",-79.5447,34.6665,2040
"13011","Pageland, South Carolina",-80.3899,34.7719,4016
"13012","Trenton, South Carolina",-81.8404,33.7401,192
"13013","Monetta, South Carolina",-81.6097,33.8497,234
"13014","Myrtle Beach, South Carolina",-78.8844,33.7095,256079
"13015","West Union, South Carolina",-83.0431,34.7589,315
"13016","Kiawah Island, South Carolina",-80.0607,32.6159,1771
"13017","Wagener, South Carolina",-81.3636,33.6521,829
"13018","Norris, South Carolina",-82.7525,34.7661,822
"13019","Union, South Carolina",-81.6248,34.7235,9562
"13020","Sellers, South Carolina",-79.4723,34.2823,213
"13021","York, South Carolina",-81.2348,34.9968,8260
"13022","North Myrtle Beach, South Carolina",-78.7086,33.8225,16032
"13023","Cayce, South Carolina",-81.0432,33.9458,14233
"13024","Cowpens, South Carolina",-81.8043,35.0188,2302
"13025","McBee, South Carolina",-80.2571,34.467,855
"13026","Clemson, South Carolina",-82.8124,34.6841,16058
"13027","Lockhart, South Carolina",-81.4614,34.7922,472
"13028","Holly Hill, South Carolina",-80.413,33.3245,1220
"13029","Summerton, South Carolina",-80.3527,33.6013,966
"13030","Moncks Corner, South Carolina",-80.0121,33.1716,10315
"13031","Marion, South Carolina",-79.3965,34.1787,7218
"13032","Darlington, South Carolina",-79.8672,34.3015,6117
"13033","Folly Beach, South Carolina",-79.95,32.6692,2782
"13034","Society Hill, South Carolina",-79.8539,34.5098,542
"13035","Anderson, South Carolina",-82.6477,34.521,78138
"13036","Central, South Carolina",-82.7789,34.7234,5229
"13037","Bonneau, South Carolina",-79.9572,33.3081,473
"13038","Pelzer, South Carolina",-82.4609,34.6451,1354
"13039","West Columbia, South Carolina",-81.0878,33.9948,16282
"13040","Lake View, South Carolina",-79.1663,34.3406,783
"13041","McClellanville, South Carolina",-79.468,33.0865,543
"13042","Beaufort, South Carolina",-80.7102,32.4487,53086
"13043","North Charleston, South Carolina",-80.0705,32.9086,109298
"13044","Wellford, South Carolina",-82.0921,34.9614,2563
"13045","Blacksburg, South Carolina",-81.5182,35.1221,1888
"13046","Olar, South Carolina",-81.1854,33.1798,237
"13047","Hilda, South Carolina",-81.2466,33.274,421
"13048","Carlisle, South Carolina",-81.4646,34.5921,410
"13049","Isle of Palms, South Carolina",-79.7552,32.8043,4395
"13050","Cross Hill, South Carolina",-81.9834,34.3047,491
"13051","Salley, South Carolina",-81.3037,33.5678,421
"13052","Livingston, South Carolina",-81.1199,33.5533,131
"13053","Pinewood, South Carolina",-80.462,33.7396,538
"13054","Elloree, South Carolina",-80.5712,33.5302,671
"13055","Smoaks, South Carolina",-80.8142,33.0895,125
"13056","Chesnee, South Carolina",-81.8627,35.1459,3158
"13057","Conway, South Carolina",-79.0418,33.8406,22761
"13058","Salem, South Carolina",-82.9752,34.8879,149
"13059","Aynor, South Carolina",-79.2071,34.0001,763
"13060","Bennettsville, South Carolina",-79.6874,34.6303,11839
"13061","Simpsonville, South Carolina",-82.2569,34.7295,21314
"13062","Cordova, South Carolina",-80.9211,33.4345,163
"13063","Georgetown, South Carolina",-79.296,33.3595,12133
"13064","Cope, South Carolina",-81.0079,33.3777,74
"13065","Latta, South Carolina",-79.4337,34.339,1334
"13066","Woodruff, South Carolina",-82.0323,34.7397,4403
"13067","Timmonsville, South Carolina",-79.9408,34.1334,2376
"13068","Hampton, South Carolina",-81.1092,32.8676,4266
"13069","Smyrna, South Carolina",-81.4094,35.042,50
"13070","Estill, South Carolina",-81.2412,32.7538,1932
"13071","Cheraw, South Carolina",-79.8988,34.6978,8061
"13072","Williston, South Carolina",-81.422,33.4018,2998
"13073","Prosperity, South Carolina",-81.5334,34.2117,1205
"13074","Bishopville, South Carolina",-80.2483,34.2202,5029
"13075","Winnsboro, South Carolina",-81.0907,34.3718,4795
"13076","Spartanburg, South Carolina",-81.9256,34.9437,185031
"13077","Tatum, South Carolina",-79.5867,34.6438,71
"13078","Greenwood, South Carolina",-82.1541,34.1944,42279
"13079","Bowman, South Carolina",-80.6844,33.3483,921
"13080","Blackville, South Carolina",-81.2835,33.3552,2265
"13081","Govan, South Carolina",-81.1748,33.2227,60
"13082","Paxville, South Carolina",-80.3586,33.739,185
"13083","Ridgeland, South Carolina",-80.9178,32.4681,5438
"13084","Troy, South Carolina",-82.2975,33.9881,93
"13085","Hanahan, South Carolina",-80.0031,32.9303,23439
"13086","Rock Hill, South Carolina",-81.026,34.9413,115755
"13087","Perry, South Carolina",-81.3085,33.6276,239
"13088","Edisto Beach, South Carolina",-80.3239,32.4922,418
"13089","Santee, South Carolina",-80.4852,33.4802,923
"13090","Chapin, South Carolina",-81.3447,34.1647,1575
"13091","Blenheim, South Carolina",-79.6525,34.5098,146
"13092","Swansea, South Carolina",-81.1052,33.7396,903
"13093","Due West, South Carolina",-82.3886,34.3335,1292
"13094","Ravenel, South Carolina",-80.2271,32.7768,2628
"13095","Furman, South Carolina",-81.1877,32.6812,227
"13096","Ruby, South Carolina",-80.1799,34.7461,351
"13097","Lynchburg, South Carolina",-80.077,34.06,350
"13098","Silverstreet, South Carolina",-81.7146,34.2177,164
"13099","Sycamore, South Carolina",-81.2223,33.0362,157
"13100","Reidville, South Carolina",-82.105,34.866,628
"13101","Woodford, South Carolina",-81.1119,33.6687,178
"13102","Chester, South Carolina",-81.2135,34.705,9129
"13103","Lincolnville, South Carolina",-80.156,33.0079,1971
"13104","Seneca, South Carolina",-82.9609,34.6815,26857
"13105","Gaston, South Carolina",-81.0997,33.818,1657
"13106","Jenkinsville, South Carolina",-81.2874,34.3129,43
"13107","Port Royal, South Carolina",-80.7047,32.3579,12785
"13108","Cameron, South Carolina",-80.7151,33.558,416
"13109","Clio, South Carolina",-79.5461,34.5791,681
"13110","Saluda, South Carolina",-81.7713,34.0009,3578
"13111","Greenville, South Carolina",-82.3649,34.8364,462640
"13112","Lowrys, South Carolina",-81.2372,34.804,196
"13113","Fountain Inn, South Carolina",-82.1991,34.6988,8513
"13114","Duncan, South Carolina",-82.1404,34.9372,3369
"13115","Eutawville, South Carolina",-80.343,33.3977,302
"13116","South Congaree, South Carolina",-81.1375,33.9094,2410
"13117","Meggett, South Carolina",-80.2731,32.6971,1327
"13118","Peak, South Carolina",-81.3295,34.2364,65
"13119","Forest Acres, South Carolina",-80.9718,34.0322,10542
"13120","Abbeville, South Carolina",-82.3774,34.1787,5173
"13121","Olanta, South Carolina",-79.932,33.9357,570
"13122","Johnston, South Carolina",-81.8051,33.8327,2345
"13123","North Augusta, South Carolina",-81.9545,33.5211,22932
"13124","Iva, South Carolina",-82.6636,34.307,1286
"13125","Tega Cay, South Carolina",-81.0124,35.0374,9946
"13126","Florence, South Carolina",-79.785,34.1782,92614
"13127","Lancaster, South Carolina",-80.7801,34.7247,25691
"13128","Mauldin, South Carolina",-82.2997,34.7864,132708
"13129","Springdale, South Carolina",-81.1119,33.9617,2791
"13130","Kershaw, South Carolina",-80.5866,34.5443,2151
"13131","Springfield, South Carolina",-81.2795,33.4967,497
"13132","Andrews, South Carolina",-79.566,33.4494,3951
"13133","Brunson, South Carolina",-81.1886,32.9243,517
"13134","McCormick, South Carolina",-82.2876,33.9129,2532
"13135","Pacolet, South Carolina",-81.7627,34.9034,2387
"13136","Branchville, South Carolina",-80.8161,33.2516,975
"13137","Travelers Rest, South Carolina",-82.4417,34.9684,5053
"13138","Hemingway, South Carolina",-79.4462,33.7535,426
"13139","Easley, South Carolina",-82.583,34.8191,20953
"13140","Honea Path, South Carolina",-82.3947,34.4476,3650
"13141","Glenview Manor, Kentucky",-85.6333,38.2907,194
"13142","Cloverport, Kentucky",-86.6304,37.8312,1155
"13143","Wayland, Kentucky",-82.7994,37.451,401
"13144","Salt Lick, Kentucky",-83.6156,38.1193,324
"13145","Crestwood, Kentucky",-85.4839,38.3355,4910
"13146","Corbin, Kentucky",-84.1004,36.9321,7398
"13147","Dawson Springs, Kentucky",-87.6885,37.1737,2719
"13148","Lakeside Park, Kentucky",-84.5675,39.0338,2770
"13149","Science Hill, Kentucky",-84.6329,37.1745,697
"13150","Falmouth, Kentucky",-84.3311,38.6708,2139
"13151","Tompkinsville, Kentucky",-85.6927,36.7012,2273
"13152","Union, Kentucky",-84.6731,38.9472,5807
"13153","Kingsley, Kentucky",-85.6726,38.2219,398
"13154","Muldraugh, Kentucky",-85.9915,37.9366,987
"13155","Jeffersontown, Kentucky",-85.5702,38.2054,27352
"13156","Taylor Mill, Kentucky",-84.4987,39.0092,6756
"13157","Radcliff, Kentucky",-85.9358,37.8193,22490
"13158","Meadow Vale, Kentucky",-85.5727,38.2831,760
"13159","Wallins Creek, Kentucky",-83.4148,36.8274,146
"13160","Wildwood, Kentucky",-85.5747,38.249,273
"13161","Burnside, Kentucky",-84.649,37.0042,900
"13162","Edmonton, Kentucky",-85.6187,36.9841,1585
"13163","Sonora, Kentucky",-85.8947,37.5319,507
"13164","Briarwood, Kentucky",-85.5926,38.278,444
"13165","Kevil, Kentucky",-88.8827,37.0846,605
"13166","Blue Ridge Manor, Kentucky",-85.5647,38.2434,772
"13167","Winchester, Kentucky",-84.1908,38.0014,25961
"13168","Hodgenville, Kentucky",-85.7353,37.5668,3434
"13169","Bowling Green, Kentucky",-86.4371,36.9725,87976
"13170","Moorland, Kentucky",-85.58,38.2728,447
"13171","Somerset, Kentucky",-84.6089,37.0815,29799
"13172","Worthville, Kentucky",-85.0681,38.6098,183
"13173","Hollyvilla, Kentucky",-85.7467,38.0929,556
"13174","Brooksville, Kentucky",-84.0666,38.6818,643
"13175","Ferguson, Kentucky",-84.5921,37.0629,941
"13176","Wilder, Kentucky",-84.4815,39.0401,3071
"13177","Barlow, Kentucky",-89.0444,37.0512,659
"13178","Old Brownsboro Place, Kentucky",-85.6132,38.2892,366
"13179","Windy Hills, Kentucky",-85.6378,38.2702,2470
"13180","Berry, Kentucky",-84.3836,38.5205,261
"13181","Columbia, Kentucky",-85.3074,37.1036,5023
"13182","Beaver Dam, Kentucky",-86.8742,37.4044,6764
"13183","Fort Thomas, Kentucky",-84.4518,39.0802,16445
"13184","Eddyville, Kentucky",-88.0769,37.0759,2572
"13185","Mackville, Kentucky",-85.0701,37.7355,227
"13186","Grayson, Kentucky",-82.9371,38.3318,5479
"13187","Kenton Vale, Kentucky",-84.5198,39.0514,112
"13188","North Middletown, Kentucky",-84.1101,38.1425,646
"13189","Mortons Gap, Kentucky",-87.4674,37.2399,846
"13190","Glenview Hills, Kentucky",-85.6382,38.2951,332
"13191","Richmond, Kentucky",-84.2928,37.724,39267
"13192","Providence, Kentucky",-87.7509,37.3993,3102
"13193","Heritage Creek, Kentucky",-85.6125,38.0952,1124
"13194","Cumberland, Kentucky",-82.9919,36.9824,3415
"13195","Sanders, Kentucky",-84.9466,38.6549,236
"13196","Columbus, Kentucky",-89.102,36.7596,160
"13197","Walton, Kentucky",-84.6121,38.8646,3927
"13198","Middletown, Kentucky",-85.5215,38.241,7845
"13199","Guthrie, Kentucky",-87.1738,36.6484,1407
"13200","Irvine, Kentucky",-83.9685,37.6969,3093
"13201","Junction City, Kentucky",-84.7903,37.5855,2299
"13202","Glencoe, Kentucky",-84.8239,38.7252,358
"13203","Spring Mill, Kentucky",-85.6315,38.1436,301
"13204","Hopkinsville, Kentucky",-87.4789,36.8388,32733
"13205","Smiths Grove, Kentucky",-86.2083,37.0503,770
"13206","West Liberty, Kentucky",-83.2668,37.9161,3375
"13207","Goose Creek, Kentucky",-85.5906,38.2934,308
"13208","Wilmore, Kentucky",-84.6545,37.8787,9432
"13209","Coldstream, Kentucky",-85.5264,38.3144,1157
"13210","Monterey, Kentucky",-84.8728,38.4233,135
"13211","Fredonia, Kentucky",-88.0604,37.2085,389
"13212","Lebanon, Kentucky",-85.258,37.5685,5746
"13213","Brodhead, Kentucky",-84.4144,37.4027,1198
"13214","Livermore, Kentucky",-87.1342,37.4919,1347
"13215","Calhoun, Kentucky",-87.2595,37.5411,757
"13216","Whitesburg, Kentucky",-82.8231,37.1183,1974
"13217","Horse Cave, Kentucky",-85.912,37.1714,4347
"13218","Glasgow, Kentucky",-85.9264,37.0048,14115
"13219","Nortonville, Kentucky",-87.4555,37.186,1181
"13220","Evarts, Kentucky",-83.1927,36.8645,2299
"13221","Sharpsburg, Kentucky",-83.9279,38.2015,345
"13222","Hawesville, Kentucky",-86.7561,37.8962,1015
"13223","Hartford, Kentucky",-86.893,37.4506,2771
"13224","Cave City, Kentucky",-85.9647,37.14,2422
"13225","Ryland Heights, Kentucky",-84.4607,38.9701,1036
"13226","Fort Mitchell, Kentucky",-84.5562,39.0459,8286
"13227","Bellefonte, Kentucky",-82.6911,38.4949,860
"13228","Buckhorn, Kentucky",-83.4697,37.3461,157
"13229","Martin, Kentucky",-82.7603,37.5668,591
"13230","Crofton, Kentucky",-87.4842,37.0477,731
"13231","Beechwood Village, Kentucky",-85.6295,38.2555,1367
"13232","Wickliffe, Kentucky",-89.0822,36.9658,672
"13233","Newport, Kentucky",-84.4868,39.0855,15241
"13234","Northfield, Kentucky",-85.6362,38.2857,1053
"13235","Manchester, Kentucky",-83.7635,37.1464,5162
"13236","Strathmoor Manor, Kentucky",-85.6836,38.219,343
"13237","Upton, Kentucky",-85.899,37.4626,686
"13238","Richlawn, Kentucky",-85.6412,38.2547,418
"13239","Arlington, Kentucky",-89.0132,36.7904,308
"13240","Barbourville, Kentucky",-83.8854,36.8669,6309
"13241","Covington, Kentucky",-84.5166,39.0334,40797
"13242","Dixon, Kentucky",-87.6961,37.5132,907
"13243","Smithfield, Kentucky",-85.2566,38.3864,108
"13244","Dry Ridge, Kentucky",-84.6009,38.6798,2219
"13245","Norbourne Estates, Kentucky",-85.6465,38.2466,458
"13246","Waverly, Kentucky",-87.8145,37.7094,308
"13247","Manor Creek, Kentucky",-85.5873,38.2981,231
"13248","Monticello, Kentucky",-84.8506,36.8404,6606
"13249","Midway, Kentucky",-84.6784,38.1536,1706
"13250","South Shore, Kentucky",-82.9647,38.7224,1086
"13251","Grand Rivers, Kentucky",-88.233,37.005,372
"13252","Camargo, Kentucky",-83.8925,37.997,1127
"13253","Carrollton, Kentucky",-85.1656,38.68,5081
"13254","Harrodsburg, Kentucky",-84.8474,37.7655,8797
"13255","Goshen, Kentucky",-85.5825,38.4027,985
"13256","Shepherdsville, Kentucky",-85.7007,37.9841,12082
"13257","Raceland, Kentucky",-82.7343,38.5376,2384
"13258","Augusta, Kentucky",-84.0002,38.7723,1175
"13259","Uniontown, Kentucky",-87.9318,37.7732,951
"13260","Centertown, Kentucky",-86.9959,37.4178,445
"13261","Munfordville, Kentucky",-85.8982,37.2795,1653
"13262","Kuttawa, Kentucky",-88.1149,37.0594,660
"13263","Glenview, Kentucky",-85.6519,38.302,542
"13264","Bancroft, Kentucky",-85.613,38.2832,509
"13265","Hickman, Kentucky",-89.1836,36.565,2183
"13266","Elkton, Kentucky",-87.161,36.8134,2136
"13267","Flatwoods, Kentucky",-82.7195,38.5209,7311
"13268","Lebanon Junction, Kentucky",-85.7243,37.8358,1927
"13269","Frankfort, Kentucky",-84.8644,38.1924,39034
"13270","South Carrollton, Kentucky",-87.1401,37.3358,181
"13271","Liberty, Kentucky",-84.9286,37.3206,2155
"13272","Owensboro, Kentucky",-87.1181,37.7574,73011
"13273","Jamestown, Kentucky",-85.0683,36.995,1806
"13274","Crestview Hills, Kentucky",-84.5694,39.0248,3332
"13275","Millersburg, Kentucky",-84.145,38.3041,792
"13276","Broeck Pointe, Kentucky",-85.5856,38.2955,281
"13277","Seneca Gardens, Kentucky",-85.6772,38.2272,717
"13278","Stanton, Kentucky",-83.8572,37.8475,4053
"13279","Maryhill Estates, Kentucky",-85.6533,38.2664,181
"13280","Pineville, Kentucky",-83.7065,36.7526,1756
"13281","Wingo, Kentucky",-88.7396,36.6422,636
"13282","Smithland, Kentucky",-88.4038,37.1386,293
"13283","Slaughters, Kentucky",-87.502,37.4903,212
"13284","Prestonville, Kentucky",-85.1931,38.6806,159
"13285","Campbellsville, Kentucky",-85.3502,37.3443,14650
"13286","Cambridge, Kentucky",-85.6172,38.2217,179
"13287","Clinton, Kentucky",-88.9938,36.6664,1321
"13288","Hollow Creek, Kentucky",-85.6244,38.1526,805
"13289","Lakeview Heights, Kentucky",-83.5044,38.152,232
